1	0.8353091121421111
11	0.7838212809025
21	0.7122638855597
31	0.6544426140628999
41	0.6226817902177999
51	0.5810988363587
61	0.5699161758665999
71	0.5526599211468
81	0.5464233287686999
91	0.48638442121840003
101	0.47185146683760004
111	0.5006490078885999
121	0.474996329377
131	0.5092390382101
141	0.5237354397846
151	0.5200990502063
161	0.5075309023704999
171	0.5010876251889
181	0.4988390284462
191	0.44132983510139995
201	0.4327608135176
211	0.4482021853552
221	0.43268044232899994
231	0.4099540879761
241	0.3949409633578
251	0.3757724356976
261	0.3624627180238
271	0.3505407575811
281	0.3516044472311
291	0.3244920318412
301	0.3092598790157
311	0.342090171844
321	0.3415220319498
331	0.3635926756988
341	0.3423821864291
351	0.35642819335030007
361	0.36342838784360004
371	0.3882932336791
381	0.3480160466272
391	0.3825575163614
401	0.3966896085194
411	0.3667613754605
421	0.3439808195293
431	0.3654139331124
441	0.2988184618841
451	0.3920478113293
461	0.26174794781669997
471	0.29004964796557
481	0.25639358293972
491	0.31785394954699997
501	0.26420411690870005
511	0.40682825352349994
521	0.28612950834372997
531	0.36174733778699997
541	0.31546106206853
551	0.2993956020368
561	0.315174138761
571	0.3413580145338
581	0.3417861864681
591	0.32913863293475
601	0.3750772523339
611	0.3930513532403
621	0.30702238019960004
631	0.39371487328620003
641	0.26029673543181
651	0.24966109586408997
661	0.28826062143174
671	0.27130427245585
681	0.33937769268707
691	0.266500601363599
701	0.29923097481591
711	0.27602600366657
721	0.414440171642
731	0.3578553144038
741	0.29217788981882
751	0.28774890778500095
761	0.3359023349463
771	0.3668901568238
781	0.3109044446707
791	0.2662853149567
801	0.3391714163913
811	0.28497648588972
821	0.26545126890549
831	0.2902764292465
841	0.24637919233734001
851	0.2542437494965
861	0.357712535635
871	0.30696468121195
881	0.32406705991509
891	0.27263679777094
901	0.40062940011133996
911	0.3905114123293
921	0.27284602298165994
931	0.29111955219860003
941	0.29927704512529
951	0.28432955022123
961	0.26430397981310005
971	0.3947273738306
981	0.34037929655548
991	0.25508476774378
1001	0.29267016351047404
1011	0.2952642298746
1021	0.2488650825161
1031	0.21251656326503005
1041	0.163254378210642
1051	0.107746793781996
1061	0.34635271775359
1071	0.270279277701
1081	0.1740938163733699
1091	0.32520493794634
1101	0.2281034538634
1111	0.33997608239327
1121	0.31269491342576
1131	0.12226360120039001
1141	0.3550833059062
1151	0.2119052432663
1161	0.17455262553276998
1171	0.195744735894991
1181	0.159472232773275
1191	0.20718345245087
1201	0.10450452787483
1211	0.21260208128429
1221	0.15587304990436
1231	0.20665759753120003
1241	0.2607573450048
1251	0.230454590690452
1261	0.33657131247823
1271	0.24170832769514
1281	0.242276875256705
1291	0.27765629602288
1301	0.19876529143219002
1311	0.25766291103638006
1321	0.19531925997025498
1331	0.3430378191655
1341	0.29726792357891
1351	0.21729297551824
1361	0.31326568014490996
1371	0.24064846197931003
1381	0.13087247894262002
1391	0.31052016371339997
1401	0.21857037078532002
1411	0.29681975987442
1421	0.4537540527479299
1431	0.37259842073565996
1441	0.30007165687465004
1451	0.28924380514276005
1461	0.3658761139319
1471	0.18875717732055
1481	0.23918839254256996
1491	0.38726864503504
1501	0.32484737422933996
1511	0.40853066516506004
1521	0.3489328322567
1531	0.28364788358348003
1541	0.29535674490877
1551	0.38996807906707
1561	0.35033264262248
1571	0.27148129985075
1581	0.09608035554854999
1591	0.33153450598990003
1601	0.16446277011015
1611	0.32364880859374
1621	0.009530376857190015
1631	0.20387626223459998
1641	0.149451581206853
1651	0.29972085123694
1661	0.25965037440136995
1671	0.35789118616372
1681	0.31948608971898
1691	0.10897172417027001
1701	0.256976887628533
1711	0.14627173696457002
1721	0.29634336120254
1731	0.23976863149294997
1741	0.14704225864102
1751	0.39841857210849596
1761	0.22275566277799003
1771	0.2454265718353
1781	0.12358642449214
1791	0.26941057137330005
1801	0.31078727643155
1811	0.14889263229025998
1821	0.153401048492028
1831	0.07799992584106001
1841	0.300842064700291
1851	0.09742990132174999
1861	0.0847086136188
1871	0.5657225986345
1881	0.22065200342609
1891	0.17544334269995998
1901	0.043927529290538996
1911	0.06656199742819999
1921	0.22211367154176004
1931	0.1364897030574
1941	-0.026032212959295985
1951	0.44355473433693005
1961	0.17457612676208298
1971	0.3572204899941
1981	0.14329311167908002
1991	0.21427595615631004
